,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic
3104,3121,3I7KR83SN9CWJ6A3E7KKPW9JT939KD,3.8,4.6,4.2,22,100,47.7272727273,6.72727272727,63.6363636364,"It is usually pretty smooth, but, my luck would be to be stuck in a back up and waste too much time.",9.090909090909092,4.545454545454546,1.1363636363636365,4.3478260869565215
3105,3122,32CAVSKPCDOSXXCK489TGD0YXOCU1L,4.6,5.2,4.0,11,58,31.8181818182,5.09090909091,63.6363636364,"It is very busy, but it surprisingly quiets down at night.",9.090909090909092,0.0,1.3636363636363635,12.5
3106,3123,3SCKNODZ0WFTDT7DWNEG3SZHSEKN7K,5.0,5.0,4.0,14,80,46.4285714286,6.28571428571,78.5714285714,"It is where new ideas evolve, thrive and go instinctively based on market power.",14.285714285714285,0.0,1.3571428571428572,9.090909090909092
3107,3124,3LOJFQ4BOWE8MWNKQNPMBSS9KUIKD5,5.8,6.0,5.0,27,168,59.2592592593,5.37037037037,62.962962963,"It is widely assumed at Westminster that the climate change secretary, who is more popular among backbenchers than his sibling, would not run against his older brother.",7.4074074074074066,0.0,1.4814814814814814,27.27272727272727
3108,3125,3P4ZBJFX2U2WFGVX673FN3PPJE6WFN,2.4,4.6,4.8,10,92,65.0,6.9,110.0,It it's northern Maine then check out www.getawaythehudson.com or www.hudsonrivervalley.com.,13.333333333333334,10.0,2.1,50.0
3109,3126,39KV3A5D176QT6ZI4JV22M9NFDSS71,3.6,4.0,5.2,10,60,50.0,11.2,70.0,"""It just breaks your heart,"" the Sugar Land Republican said.",0.0,0.0,1.4,33.33333333333333
3110,3127,3IVKZBIBJZ8NMV5UHSHETZYHTGOHSS,4.0,4.6,3.8,19,97,36.8421052632,7.10526315789,57.8947368421,It just decides to stop spinning as windows somehow signals to it that it is going to be removed.,0.0,0.0,1.368421052631579,16.666666666666664
3111,3128,34HEO7RUG5TWBTX3WX7HM36HUJERA2,5.0,5.4,5.0,35,201,68.5714285714,7.48571428571,65.7142857143,"""It just made sense,"" said Petty Officer Sean Linvill, a reservist from Auburn, Ind., supervising the reserves aboard the ship who said that the extra swagger has made the New Yorkers easy to pick out.",2.857142857142857,2.857142857142857,1.3142857142857145,7.142857142857142
3112,3129,3OWZNK3RYKOZMIUGNC97LWA3PUQU22,4.4,5.8,2.4,13,79,65.3846153846,4.0,69.2307692308,It launched streaming through Microsoft 's (Nasdaq: MSFT) Xbox Live a year ago.,0.0,7.6923076923076925,1.3846153846153846,0.0
3113,3130,3H1C3QRA00IVV4PWU5J8TRXMFXACED,3.4,3.0,5.0,22,103,40.9090909091,2.5,45.4545454545,"""It'll be 2 or 3 in the morning. Something wakes me up - anxiety - and I'll Google her name,"" she said.",0.0,10.0,1.3,13.333333333333334
3114,3131,3B623HUYJ3PUTK41EON8GM5IQXYS8O,4.2,3.4,5.0,28,167,51.7857142857,5.53571428571,60.7142857143,"""It'll be on the lower end if they're just rushing through and killing everyone, on the higher end if they're finding, maybe, half the treasure and doing exploration.""",6.451612903225806,0.0,1.3571428571428572,19.047619047619047
3115,3132,3XWUWJ18TKP86U3I6WJDRF5V8LBUUM,3.2,3.2,4.6,11,54,45.4545454545,5.81818181818,72.7272727273,It'll find your old OS X partition if it still exists.,8.333333333333332,0.0,1.2727272727272727,0.0
3116,3133,3XD2A6FGFMTU7PNBJGTMGI0TA3GS9D,4.2,5.0,5.0,18,79,41.6666666667,3.83333333333,66.6666666667,It looks it will be 10-15 minutes from Fort Ann which may or may not be to far.,0.0,5.555555555555555,1.0555555555555556,6.25
3117,3134,356TQKY9XEW8AMK9QLPXLV9M3JL78G,4.4,5.2,5.8,12,77,58.3333333333,7.08333333333,58.3333333333,"""It made everyone return to the negotiating table. It reopened the dialogue.""",0.0,0.0,1.9166666666666667,0.0
3118,3135,3ZXV7Q5FJANN1IPSPG3EB9IMRYPCFV,4.8,5.0,3.6,13,74,61.5384615385,7.30769230769,53.8461538462,It made no mention of the previous letter that claimed she was unsuitable.,15.384615384615383,0.0,1.4615384615384617,11.11111111111111
3119,3136,3JU8CV4BRKB01KBPTO8AI3Q7IIVPO8,3.6,3.6,4.4,7,37,28.5714285714,13.1428571429,57.1428571429,It makes it difficult to get elected.,14.285714285714285,0.0,1.4285714285714286,25.0
3120,3137,371QPA24C1NDXKXV43JJBHEWEA61T2,5.6,5.2,3.6,22,146,63.6363636364,3.90909090909,63.6363636364,It manages to cram in every possible feature you could possibly want in a Twitter app-offline reading!-without feeling too complicated or bloated.,4.166666666666666,0.0,1.818181818181818,13.636363636363637
3121,3138,3IZVJEBJ69J4QI7RG1KIS16U7H7Z6D,5.2,5.6,5.0,12,71,66.6666666667,3.0,66.6666666667,"It may be important, because this line:  Code: is specific to T-mobile.",15.384615384615383,16.666666666666664,1.5833333333333333,12.5
3122,3139,3511RHPADUDD7CO7TOW7VHMSOVDLRE,3.6,3.6,5.4,8,35,43.75,6.25,50.0,It may help to find out the reason.,0.0,0.0,1.125,16.666666666666664
3123,3140,3UYRNV2KISYXD7CW6S6MHSVC3YQN87,4.6,4.8,3.8,27,166,62.962962963,4.44444444444,62.962962963,"""It may take one year, two years, three years or four,"" predicted Vishwa Ranjan, chief of the state police in Chattisgarh, adding that casualties would be inevitable.",3.7037037037037033,11.11111111111111,1.4074074074074074,26.666666666666668
3124,3141,35XW21VSVFDP8ROK8DWCLRROAXWLS2,4.4,5.2,5.6,20,109,55.0,2.65,55.0,"""It never entered the SEC's mind that it was a Ponzi scheme,"" Madoff said, because of ""the reputation I had.""",0.0,5.0,1.35,11.11111111111111
3125,3142,31S7M7DAGFPQNR1ZXD12VWNACGALTR,4.4,4.0,3.8,17,90,50.0,7.35294117647,58.8235294118,"It never fails to entertain the press, and sometimes it even gives the stock a small bump.",5.88235294117647,0.0,1.2352941176470589,9.090909090909092
3126,3143,34D9ZRXCYQT8C8XGBM7MCDBDGLYSAS,6.0,5.4,4.6,72,390,49.3055555556,4.97222222222,51.3888888889,"""I told him quite frankly, I said Mr. President, that doesn't work. You are the head of the junta. You call yourself the commander in chief of the armed forces and yet you did nothing to stop it. You were unable to stop it. The responsibility rests with you. The buck stops with you, Mr. President, whether like it or not. You have explaining to do to the international community,"" he said.",5.47945205479452,1.3888888888888888,1.3472222222222223,6.349206349206349
3127,3144,32CAVSKPCDOSXXCK489TGD0YXOD1UT,5.0,5.8,4.2,42,209,60.7142857143,6.2380952381,54.7619047619,"""I told them at the start of the year that we're not going to look at a whole lot of stats, but that turnover margin is a stat we're always going to pay close attention to because it does translate into wins.""",4.545454545454546,2.380952380952381,1.2142857142857142,21.052631578947366
3128,3145,3VGZ74AYTFFTFILN009WTUIYSDPCGU,4.2,4.6,4.8,7,46,35.7142857143,5.42857142857,71.4285714286,It probably wouldn't work for another network.,12.5,0.0,1.8571428571428568,20.0
3129,3146,38G0E1M85L48J9SIBMTIN17EMSKUVB,4.2,5.2,3.8,21,110,57.1428571429,5.14285714286,71.4285714286,"It produces photos that aren't too noisy and it does well even in low light, thanks to the built-in LED flash.",17.391304347826086,4.761904761904762,1.1428571428571428,0.0
3130,3147,3G5RUKN2EB2XRCV6BKC0HOQNN48N9W,5.6,4.8,4.6,8,46,62.5,8.75,50.0,It proved the same while running for governor:,12.5,0.0,1.375,20.0
3131,3148,34O39PNDK571U32V2B7DHEQNC1ZRBX,5.0,5.6,4.6,19,112,65.7894736842,4.47368421053,57.8947368421,It quickly swept westward out to sea south of the capital and weakened into a tropical storm Saturday afternoon.,5.263157894736842,0.0,1.631578947368421,13.333333333333334
3132,3149,3BDORL6HKJCK48U1GB38SYW5UMZRC4,3.8,4.6,3.8,11,53,59.0909090909,7.09090909091,45.4545454545,I traced it to the pppd process holding up the works.,0.0,9.090909090909092,1.181818181818182,16.666666666666664
3133,3150,3DIIW4IV8OU4G5E3X93HV8JQFD04I1,3.2,4.6,4.2,18,102,55.5555555556,2.61111111111,61.1111111111,I treid to reconfigure the video driver settings with molvconfig but it didn't seem to have an effect.,5.263157894736842,16.666666666666664,1.5,7.6923076923076925
3134,3151,3N5YJ55YXF2BWV5B3QQ0DJ17TMQNAB,5.4,4.4,5.0,26,117,67.3076923077,7.11538461538,42.3076923077,"""It reminds me of the first time I was on a ship,"" she said, standing out on the deck in a light drizzle for a smoke.",7.6923076923076925,0.0,1.1153846153846154,0.0
3135,3152,3RDTX9JRTX08OR3JVDVBLR4XNP3795,3.6,5.2,4.4,37,201,67.5675675676,4.21621621622,59.4594594595,"i tried a short script that simply executes ""wdp"" with an ampersand and then exits, but that just caused more and more instances of wdp to be started (in a loop or something) pushing cpu-usage to 100%.",10.526315789473683,10.81081081081081,1.2972972972972974,9.67741935483871
3136,3153,30Y6N4AHYOVU900FG7YJC4ENFMBRD4,2.4,3.4,3.2,11,63,36.3636363636,6.36363636364,63.6363636364,"I tried changing keyboard layouts, but that did not worked out.",0.0,9.090909090909092,1.2727272727272727,0.0
3137,3154,3EKZL9T8Y7L7FEGYK6REEUUZ7D2CHT,3.0,5.0,3.6,8,40,56.25,4.125,50.0,"I tried changing the fonts, but no luck.",0.0,0.0,1.125,0.0
3138,3155,3B0MCRZMBQTIMKNQ8OLP73VXSNRPPP,2.4,4.0,3.8,7,52,57.1428571429,4.14285714286,71.4285714286,"I tried installing libgstreamer0.8-dev, but no dice.",0.0,0.0,1.2857142857142858,0.0
3139,3156,3LG268AV375Z16EFC293IMW8FYCREX,3.0,4.6,4.4,15,76,43.3333333333,4.2,53.3333333333,"I tried it again last night, and it stood there for 3 hours 'loading songs'.",6.666666666666667,0.0,1.0666666666666669,11.11111111111111
3140,3157,38LRF35D5KVO70QZRCNC46FVV8QU3D,3.8,2.8,4.2,7,38,35.7142857143,14.8571428571,57.1428571429,I tried running beryl and got this....,0.0,0.0,1.1428571428571428,0.0
3141,3158,33CLA8O0MHAR7KEB7DT904H8RZRRFF,3.8,5.0,3.4,17,92,50.0,7.88235294118,58.8235294118,"I tried to change the matacity window manager to beryl, but it keeps going back to metacity.",0.0,11.76470588235294,1.5294117647058822,0.0
3142,3159,3HEM8MA6H8B3MWO5810E78L7XJDPQG,2.8,2.4,5.0,15,78,40.0,5.13333333333,53.3333333333,"I tried to everything, but it looks really as it wan't see the graphic card...",12.5,13.333333333333334,1.3333333333333333,45.45454545454545
3143,3160,388FBO7JZQSCSD3EJW4GG5JEWDSNYK,3.8,4.4,2.8,20,127,70.0,3.95,65.0,I Tried using instructions above to install a laser printer which is attached to a Netgear FM114P wireless router/print server.,0.0,0.0,1.5,15.384615384615383
3144,3161,3IKDQS3DQDZ7B9RIQO9ZE6VE7QHCIM,2.6,4.6,3.2,17,88,32.3529411765,6.0,70.5882352941,"I tried zinf (I really liked freeamp way back), but it's display does not come out nice.",11.11111111111111,17.647058823529413,1.1764705882352942,15.384615384615383
3145,3162,34KYK9TV2Q7DVI28H07I7OVJY3JSBN,3.0,4.2,3.4,17,91,58.8235294118,7.47058823529,64.7058823529,It runs great under Wine on Ububtu 8.04 now that I have finally kicked the Micro$oft habit.,10.526315789473683,11.76470588235294,1.2941176470588236,7.6923076923076925
3146,3163,3DWGDA5POE3SAC1K9YJYCZ2HBVM1VI,4.2,5.0,4.8,21,106,52.380952381,3.04761904762,57.1428571429,I try to expand my own and others experiences when I can to show them there's more to PC's than microsoft.,13.043478260869565,4.761904761904762,1.3333333333333333,0.0
3147,3164,3EQVJH0T4ZKO1VI96SM434U3VZ2HTH,3.6,6.0,4.4,72,351,54.8611111111,6.52777777778,54.1666666667,"i try with the eject command and it appears that the disk do some click like you said , but still spinning , but to spin it down i still have to use sdparm --command=stop :dev/sdb1 , and i think it's the best way to unplug it 'cause our disk is self powered , i hope that the dev team will make a feature frozen ubuntu version and a big bug correction",9.859154929577464,16.176470588235293,1.2941176470588236,18.181818181818183
3148,3165,366FYU4PTFODE21KMI06HAAUK6JKEY,3.2,4.0,3.4,5,20,60.0,1.8,60.0,It's a 15 min. walk.,0.0,0.0,1.0,0.0
3149,3166,3B9J25CZ24CW5NUEV03DI811GOJSCU,4.2,5.6,4.8,12,65,75.0,3.08333333333,50.0,It's a a wonderful campground and every campsite is on the water.,7.6923076923076925,8.333333333333332,1.5,10.0
3150,3167,3YD0MU1NC10MTADONJ9BHMFHT7L7AK,5.2,4.4,5.8,18,110,47.2222222222,4.33333333333,66.6666666667,"""It's a bad situation,"" said one villager who asked not to be identified, fearing retribution from both sides.",5.263157894736842,0.0,1.5555555555555556,13.333333333333334
3151,3168,3ZVPAMTJWM2XLKA6IXZRIPHKSERRGE,4.0,4.0,4.4,6,31,41.6666666667,4.33333333333,66.6666666667,"""It's a big disaster,"" he said.",14.285714285714285,0.0,1.3333333333333333,0.0
3152,3169,3SMIWMMK604LYYSN1WYE93QST1MUWL,3.6,4.2,3.6,9,42,77.7777777778,4.0,55.5555555556,It's a bit like iTunes for Mac or Windows.,0.0,0.0,1.1111111111111112,16.666666666666664
3153,3170,3LN3BXKGCZU2TGRSHR9X5OP1KT6WGM,4.2,3.4,5.6,10,47,70.0,5.0,50.0,It's about time for Netflix to warm up to Sony.,0.0,0.0,1.1,0.0
3154,3171,3X2YVV51PT35P11PZ8OUY1LVI4O1WS,4.8,5.4,5.4,39,252,60.2564102564,4.0,64.1025641026,It's about whether the people of the United States will allow power-mad Washington politicians to plunge us into the kind of top-down socialism that is strangling Western Europe and has devastated economies and destroyed freedom wherever it is imposed.,2.380952380952381,0.0,1.5897435897435896,4.0
3155,3172,34R3P23QHR0GTCM31XRFQO12ZTJWHL,3.2,3.4,4.8,12,52,62.5,9.75,58.3333333333,"It's a cinch to leave the US, harder to get back in.",0.0,0.0,1.0833333333333333,7.6923076923076925
3156,3173,3DQYSJDTYKAJY20RL1FV74IWGFYEXH,2.2,2.8,3.8,13,72,69.2307692308,5.46153846154,76.9230769231,It's a damn shame that Broadcom won't open source drivers for the cards.,13.333333333333334,0.0,1.1538461538461535,12.5
3157,3174,3Y40HMYLL0H0NYXDB1U0BM4Z23SUXE,2.0,3.6,4.2,4,18,62.5,3.5,75.0,It's a great spot!,20.0,0.0,1.0,0.0
3158,3175,311HQEI8RRFNUILWZBPAYF6Q2SRZ7C,5.2,5.2,3.2,29,168,58.6206896552,8.0,65.5172413793,"It said a guard was giving the suspect water when he grabbed the guard's personal weapon, shot and wounded the guard and then shot the investigator, the statement said.",6.666666666666667,0.0,1.3793103448275863,6.666666666666667
3159,3176,3QTFNPMJC5HCX3DJFI6ZUCSG27WNZB,2.4,4.0,3.6,8,48,75.0,4.0,62.5,"It's a little dependancy-heavy, but a great app.",20.0,12.5,1.625,12.5
3160,3177,3W3RSPVVGRQ5N4GOXIRC0S9CVUHLUI,3.4,4.0,3.6,5,25,60.0,3.8,40.0,It's all in one location.,0.0,0.0,1.4,50.0
3161,3178,37NXA7GVSS550J5O281HWEBV91QLV7,4.2,4.4,4.4,7,42,50.0,3.71428571429,85.7142857143,"It's a longer, far more interesting story.",25.0,0.0,1.5714285714285714,0.0
3162,3179,391FPZIE4BL318XY6XCE80G5ED9HU8,4.6,5.4,2.4,31,176,54.8387096774,4.38709677419,58.064516129,"It's also the one holiday where you can dress up as whatever you want - your favorite celebrity, your favorite animal or even, like one Googler last year, your favorite gadget.",12.903225806451612,6.666666666666667,1.4333333333333331,15.384615384615383
3163,3180,3VEI3XUCZQW3YX35LGPECYVCT5FPRH,5.0,5.2,3.6,30,190,71.6666666667,5.56666666667,73.3333333333,"""It's a natural collection place for oil, and (National Weather Service) trajectories showed that it was going to be a target,"" said Deb Self, executive director for San Francisco Baykeeper.",3.225806451612903,3.333333333333333,1.7333333333333334,11.76470588235294
3164,3181,3IZPORCT1E8BLG5H23H93PTL7E4RHD,3.2,3.2,5.2,5,26,70.0,3.0,80.0,It's an old fashion place.,16.666666666666664,0.0,1.2,0.0
3165,3182,3MZ3TAMYTKMBHBG18LZU31U07RJRI6,3.0,3.0,6.0,8,36,43.75,5.125,50.0,"""It's an open jail for us,"" he said.",11.11111111111111,0.0,1.0,0.0
3166,3183,3O2Y2UIUCPT5KG1GHTKCZSVUW7YKFG,4.4,3.8,5.4,11,54,36.3636363636,3.54545454545,72.7272727273,"""It's a personal choice which may or may not be made.""",8.333333333333332,0.0,1.181818181818182,8.333333333333332
3167,3184,304QEQWKZOJXD375C3TK32PZAAIO0Z,4.4,5.4,4.2,17,86,52.9411764706,2.29411764706,52.9411764706,It's approximately 25 miles from LP and I believe it's on route 30 but worth the trip.,0.0,0.0,1.2941176470588236,0.0
3168,3185,3XDJY5RK5RK9PW93RQSVEB7198MU4Y,4.8,3.8,4.4,23,131,71.7391304348,3.73913043478,65.2173913043,"It's archaic to define young TV characters at a glance, to merely stamp them with shorthand labels such as ""popular kid"" or ""jock.""",16.666666666666664,0.0,1.434782608695652,22.22222222222222
3169,3186,3V8JSVE8YXP8Y7Q1QX1XQIP5ILSEYN,5.0,4.0,3.6,33,196,74.2424242424,6.36363636364,54.5454545455,"It's a remarkable turn in the much-watched race, which has featured a Hoffman that split the GOP vote and appeared to give the Democrat a chance to squeak through in a Republican-leaning district.",5.555555555555555,0.0,1.393939393939394,29.411764705882355
3170,3187,3IYI9285WRZ36KBO86UZQ7AEK56CJY,5.4,5.4,3.8,42,243,60.7142857143,4.5,59.5238095238,"It's argued that instead of any genuine insight into politics on the ground these days, they didn't want to repeat the Tedisco mistake, judged it based upon purely out-dated male/female lines, and were going to go with a female no matter what.",8.695652173913043,2.380952380952381,1.5,18.75
3171,3188,3KL228NDMULBYGXBSDQUHDV6XMYKGF,4.8,5.0,4.4,38,217,65.7894736842,3.94736842105,57.8947368421,"""It's a shame that the state is basically shutting down 95 percent of Americans that celebrate a federal holiday, which it is,"" said Ron Wesselius, a Thurston County realtor who put up the Nativity the past two years.",5.128205128205128,2.631578947368421,1.5263157894736843,13.333333333333334
3172,3189,33P2GD6NRMRPYCSMCJ8C2D77CMBKHE,2.6,4.2,4.6,17,93,67.6470588235,4.52941176471,52.9411764706,"Its as if the system isnt really connected at all, as nothing that uses the connection works.",0.0,11.76470588235294,1.588235294117647,66.66666666666666
3173,3190,3RTFSSG7T75IF85TSI6DIGU9GASLWH,3.8,4.8,2.4,3,51,100.0,0.666666666667,166.666666667,It's at http://www.davidrm.com/thejournal/index.php,10.0,0.0,3.6666666666666665,50.0
3174,3191,33NOQL7T9NYRUWQF9GHGCF2LDCXZ8Z,4.8,5.6,4.2,22,130,77.2727272727,4.86363636364,59.0909090909,"It's a turnaround from the first Siena poll on the race in September, which had Scozzafava leading, followed by Owens and Hoffman.",4.3478260869565215,9.090909090909092,1.3636363636363635,7.6923076923076925
3175,3192,3DWNFENNE2U0BGY9FROH79YQSSP4JD,3.6,4.6,3.6,34,170,77.9411764706,4.29411764706,52.9411764706,"It's a virtual way to split your hard drive in two pieces, one for your existing Mac OS X install (and all your data) and the other for Linux (in your case, Feisty Fawn).",8.571428571428571,0.0,1.2352941176470589,15.384615384615383
3176,3193,3YKP7CX6G1ERCKIGTX97CXZNBP67BF,4.0,5.4,4.8,22,130,68.1818181818,5.45454545455,63.6363636364,It's a wonderful camground anytime of the year but after Labor Day it's extremely quiet and takes on a whole different atmosphere.,16.666666666666664,4.545454545454546,1.5909090909090908,11.11111111111111
3177,3194,3VADEH0UHBWFZC3I05PJ2808F7YPS5,3.2,5.2,3.6,9,50,50.0,7.77777777778,66.6666666667,It says emerald theme manager and gives me themes.,11.11111111111111,0.0,1.3333333333333333,16.666666666666664
3178,3195,359AP8GAGFJAMPAM7X52NH55TA67CM,3.0,4.2,4.0,9,41,11.1111111111,5.44444444444,44.4444444444,it says its installed but i cant find it.,22.22222222222222,33.33333333333333,1.1111111111111112,33.33333333333333
